"Area";"Perimeter";"Barycenter x";"Barycenter y";"Orientation";"Length";"Width";"Eccentricity";"Compactness";"Equivalent circular diameter";"Elongation";"Ellipticity";"Rectangularity";"Solidity";"Convexity";"Class"
1178524.6418330004;5031.298701000001;14167.168916012271;5375.87947367063;120.92610621579234;1495.1757145018234;1091.5990551645414;2.0408070228274986;0.5850437290415504;1224.9670111585128;0.7300807821963925;0.08769366521851689;0.3848945871141449;0.9337754509709429;0.8115456985665459;"Plagioclase"
199075.99572300006;2518.6135480000007;11099.26806155609;7750.196891226609;21.77841827170515;846.0163407368759;388.0791565690626;5.124005972802684;0.39437165257687334;503.4594622827659;0.4587135471060141;0.2952990707745876;0.6492259991689152;0.81787205043019;0.7872270911011552;"Plagioclase"
361167.80045500014;2943.9121360000004;21705.387043995794;8041.589577054828;20.521220079061266;948.0333198928234;544.3193522371879;3.337817862896475;0.5236838737450706;678.1247125893028;0.5741563516973475;0.1221689135162474;0.42878983656137915;0.8986551558093142;0.8232114407778642;"Plagioclase"
826998.5805730002;4610.537767000001;30726.43586309579;7583.237575581056;139.95624067457283;1263.2571813655811;1081.843313150985;1.3692939350998141;0.48889034485053473;1026.1419474056174;0.8563919755290941;0.2979000766209722;0.6525377026686197;0.8803581676648469;0.7810087453947973;"Plagioclase"
162202.39098800006;1836.8402360000002;17321.518818263172;8534.358314683826;98.71283955688563;595.4514514020703;407.5111255705615;2.4197081671665694;0.6041215773885372;454.4474650127516;0.6843733852877877;0.17494748996838008;0.4959896072150627;0.9156814546022085;0.8624657212702739;"Plagioclase"
267204.0410600001;2491.632121;23178.693901267463;9356.105056906365;63.1268764629127;793.2549009811082;427.2683544049913;3.8692998457543397;0.5408602243828153;583.2793083854683;0.5386268069400392;-0.0037683122755370973;0.2684415805290378;0.8978378503913235;0.8379507654452815;"Plagioclase"
187264.00125400006;2113.340053;26866.240432199018;8993.026723555033;75.32171317155218;719.066854392141;417.99759418084926;3.559937892198537;0.5268965981075566;488.2949228713401;0.581305606881576;0.2606038672993544;0.6050506940916155;0.8961434146986835;0.8255635019661459;"Plagioclase"
413841.4165160001;3399.8412030000004;28500.692317639794;9789.249006763981;98.55206593667005;1003.901598476655;637.8804098767793;3.256398103068672;0.4499109365755911;725.8920420815941;0.6354013290194126;0.21530795259413393;0.5473781442739777;0.8717732189915991;0.788283700907898;"Plagioclase"
763798.5352690002;4421.733503000001;13393.105621225424;10285.163765412774;0.25245198468158014;1238.2817312572517;813.0128688581176;2.844273316540249;0.49091189666660656;986.1533852881538;0.6565653423899339;0.03520877769258958;0.31806875281515706;0.8762349545663585;0.799300436944492;"Plagioclase"
258633.60622000007;2438.5368370000006;16085.33535550508;10130.229518786746;166.87378144110795;669.4128934746311;575.289496542;1.7422281292792134;0.546557902966481;573.8488782221033;0.8593941081055709;0.16946019386928618;0.48900296482802497;0.8909948092766321;0.8279667037894329;"Plagioclase"
65591.47309000001;1175.623075;28396.731281664917;11158.25832834563;55.83824748495718;377.0495774752194;251.8075155184665;2.765709296652626;0.5963772184955765;288.98729614919114;0.667836620331489;0.13686695518275419;0.44750396444134066;0.9008923485855325;0.8541823670822386;"Plagioclase"
1328327.5488670005;6058.417452999999;18749.49661060322;13328.97981033577;34.564702009670995;1731.125896709379;1177.5461472044447;2.4299299202869027;0.45477507479869944;1300.4918929307457;0.6802198207783675;0.20528927092244625;0.5346219625834718;0.8818991942144968;0.7662772618451986;"Plagioclase"
77583.17022500002;1640.427646;31033.74113434299;13545.123728997774;91.8458484477042;502.3018505372264;244.53949492250482;4.900719927928671;0.3622957390116732;314.29597569232357;0.48683773444386624;0.24347239527056935;0.5832382264450421;0.8177314781088366;0.7469461868603501;"Plagioclase"
171616.04603000006;1849.493613;13511.855297543298;14677.394759927509;155.95611073985697;567.2735572126143;435.5567038593718;1.7246899665412763;0.6304665999849117;467.44875260982997;0.7678071687309849;0.13075686232967473;0.43972435259879633;0.9210623933526226;0.8513582858206928;"Plagioclase"
90922.63735500003;1708.5003430000004;25750.034776130753;14281.520397187383;51.08465888363538;486.67443065456007;287.52314127498244;4.848330326520388;0.3914278731057686;340.24446709976127;0.5907915500887808;0.2087296927722411;0.5390024437332015;0.7822906755470981;0.7817491886801454;"Plagioclase"
304907.0427150001;2805.2376440000007;30375.611111980055;14674.131762620425;132.87239601135633;969.5882168168017;453.9694846261835;5.079100489883787;0.4868980144457902;623.0727920981557;0.46820854126773953;0.1337999031628284;0.4435988725238113;0.8869119420989143;0.8187043361236171;"Plagioclase"
796739.4162750002;4336.4382270000015;10174.637754422036;16188.169204840602;89.2489672535657;1311.251219616238;902.3390919041582;2.482799389808995;0.5324267153047145;1007.1941876572464;0.6881511936120407;0.16635097316351877;0.4850441820721325;0.9088436339553916;0.8225470956305172;"Plagioclase"
